IRF,NFkB,IFNb,p50,Stimulus,Genotype,Dataset
0.251,1.0,0.6,0,LPS,p50KO,synthetic_43
0.01,0.797,0.0,1,CpG,WT,synthetic_43
0.01,0.799,0.3,0,CpG,p50KO,synthetic_43
0.249,0.0,0.2,1,LPS,relacrelKO,synthetic_43
0.01,1.0,0.0,1,LPS,irf3irf7KO,synthetic_43
1.0,0.502,1.0,1,polyIC,WT,synthetic_43
0.998,0.0,1.0,1,polyIC,relacrelKO,synthetic_43
0.1,0.496,0.2,1,polyIC,irf3irf7KO,synthetic_43
0.0,0.499,0.0,1,polyIC,irf3irf5irf7KO,synthetic_43
0.25,0.998,0.6,1,LPS,WT,synthetic_44
0.248,1.0,0.6,0,LPS,p50KO,synthetic_44
0.01,0.804,0.0,1,CpG,WT,synthetic_44
0.01,0.799,0.3,0,CpG,p50KO,synthetic_44
0.249,0.0,0.2,1,LPS,relacrelKO,synthetic_44
0.01,1.0,0.0,1,LPS,irf3irf7KO,synthetic_44
1.0,0.501,1.0,1,polyIC,WT,synthetic_44
0.994,0.0,1.0,1,polyIC,relacrelKO,synthetic_44
0.1,0.501,0.2,1,polyIC,irf3irf7KO,synthetic_44
0.0,0.502,0.0,1,polyIC,irf3irf5irf7KO,synthetic_44
0.25,1.0,0.6,1,LPS,WT,synthetic_45
0.25,1.0,0.6,0,LPS,p50KO,synthetic_45
0.01,0.801,0.0,1,CpG,WT,synthetic_45
0.01,0.802,0.3,0,CpG,p50KO,synthetic_45
0.25,0.0,0.2,1,LPS,relacrelKO,synthetic_45
0.01,0.995,0.0,1,LPS,irf3irf7KO,synthetic_45
0.997,0.502,1.0,1,polyIC,WT,synthetic_45
1.0,0.0,1.0,1,polyIC,relacrelKO,synthetic_45
0.1,0.499,0.2,1,polyIC,irf3irf7KO,synthetic_45
0.0,0.5,0.0,1,polyIC,irf3irf5irf7KO,synthetic_45
0.25,1.0,0.6,1,LPS,WT,synthetic_46
0.252,0.99,0.6,0,LPS,p50KO,synthetic_46
0.01,0.798,0.0,1,CpG,WT,synthetic_46
0.01,0.802,0.3,0,CpG,p50KO,synthetic_46
0.249,0.0,0.2,1,LPS,relacrelKO,synthetic_46
0.01,0.992,0.0,1,LPS,irf3irf7KO,synthetic_46
1.0,0.499,1.0,1,polyIC,WT,synthetic_46
1.0,0.0,1.0,1,polyIC,relacrelKO,synthetic_46
0.1,0.503,0.2,1,polyIC,irf3irf7KO,synthetic_46
0.0,0.504,0.0,1,polyIC,irf3irf5irf7KO,synthetic_46
0.251,0.994,0.6,1,LPS,WT,synthetic_47
0.25,0.998,0.6,0,LPS,p50KO,synthetic_47
0.01,0.799,0.0,1,CpG,WT,synthetic_47
0.01,0.8,0.3,0,CpG,p50KO,synthetic_47
0.251,0.0,0.2,1,LPS,relacrelKO,synthetic_47
0.01,0.999,0.0,1,LPS,irf3irf7KO,synthetic_47
0.999,0.501,1.0,1,polyIC,WT,synthetic_47
0.997,0.0,1.0,1,polyIC,relacrelKO,synthetic_47
0.1,0.502,0.2,1,polyIC,irf3irf7KO,synthetic_47
0.0,0.5,0.0,1,polyIC,irf3irf5irf7KO,synthetic_47
0.251,0.999,0.6,1,LPS,WT,synthetic_48
0.25,1.0,0.6,0,LPS,p50KO,synthetic_48
0.01,0.795,0.0,1,CpG,WT,synthetic_48
0.01,0.8,0.3,0,CpG,p50KO,synthetic_48
0.25,0.0,0.2,1,LPS,relacrelKO,synthetic_48
0.01,1.0,0.0,1,LPS,irf3irf7KO,synthetic_48
0.998,0.499,1.0,1,polyIC,WT,synthetic_48
1.0,0.0,1.0,1,polyIC,relacrelKO,synthetic_48
0.099,0.499,0.2,1,polyIC,irf3irf7KO,synthetic_48
0.0,0.497,0.0,1,polyIC,irf3irf5irf7KO,synthetic_48
0.249,1.0,0.6,1,LPS,WT,synthetic_49
0.251,0.996,0.6,0,LPS,p50KO,synthetic_49
0.01,0.795,0.0,1,CpG,WT,synthetic_49
0.01,0.796,0.3,0,CpG,p50KO,synthetic_49
0.249,0.0,0.2,1,LPS,relacrelKO,synthetic_49
0.01,1.0,0.0,1,LPS,irf3irf7KO,synthetic_49
1.0,0.502,1.0,1,polyIC,WT,synthetic_49
0.997,0.0,1.0,1,polyIC,relacrelKO,synthetic_49
0.1,0.498,0.2,1,polyIC,irf3irf7KO,synthetic_49
0.0,0.499,0.0,1,polyIC,irf3irf5irf7KO,synthetic_49
0.251,0.993,0.6,1,LPS,WT,synthetic_50
0.249,1.0,0.6,0,LPS,p50KO,synthetic_50
0.01,0.804,0.0,1,CpG,WT,synthetic_50
0.01,0.804,0.3,0,CpG,p50KO,synthetic_50
0.25,0.0,0.2,1,LPS,relacrelKO,synthetic_50
0.01,1.0,0.0,1,LPS,irf3irf7KO,synthetic_50
0.999,0.504,1.0,1,polyIC,WT,synthetic_50
0.998,0.0,1.0,1,polyIC,relacrelKO,synthetic_50
0.1,0.502,0.2,1,polyIC,irf3irf7KO,synthetic_50
0.0,0.502,0.0,1,polyIC,irf3irf5irf7KO,synthetic_50
0.249,0.995,0.6,1,LPS,WT,synthetic_51
0.249,0.996,0.6,0,LPS,p50KO,synthetic_51
0.01,0.796,0.0,1,CpG,WT,synthetic_51
0.01,0.797,0.3,0,CpG,p50KO,synthetic_51
0.249,0.0,0.2,1,LPS,relacrelKO,synthetic_51
0.01,1.0,0.0,1,LPS,irf3irf7KO,synthetic_51
1.0,0.503,1.0,1,polyIC,WT,synthetic_51
0.999,0.0,1.0,1,polyIC,relacrelKO,synthetic_51
0.1,0.499,0.2,1,polyIC,irf3irf7KO,synthetic_51
0.0,0.499,0.0,1,polyIC,irf3irf5irf7KO,synthetic_51
0.25,0.996,0.6,1,LPS,WT,synthetic_52
0.249,1.0,0.6,0,LPS,p50KO,synthetic_52
0.01,0.801,0.0,1,CpG,WT,synthetic_52
0.01,0.802,0.3,0,CpG,p50KO,synthetic_52
0.251,0.0,0.2,1,LPS,relacrelKO,synthetic_52
0.01,1.0,0.0,1,LPS,irf3irf7KO,synthetic_52
0.999,0.498,1.0,1,polyIC,WT,synthetic_52
0.996,0.0,1.0,1,polyIC,relacrelKO,synthetic_52
0.101,0.5,0.2,1,polyIC,irf3irf7KO,synthetic_52
0.0,0.502,0.0,1,polyIC,irf3irf5irf7KO,synthetic_52
0.25,0.998,0.6,1,LPS,WT,synthetic_53
0.251,0.996,0.6,0,LPS,p50KO,synthetic_53
0.01,0.799,0.0,1,CpG,WT,synthetic_53
0.01,0.802,0.3,0,CpG,p50KO,synthetic_53
0.249,0.0,0.2,1,LPS,relacrelKO,synthetic_53
0.01,1.0,0.0,1,LPS,irf3irf7KO,synthetic_53
1.0,0.499,1.0,1,polyIC,WT,synthetic_53
1.0,0.0,1.0,1,polyIC,relacrelKO,synthetic_53
0.1,0.5,0.2,1,polyIC,irf3irf7KO,synthetic_53
0.0,0.504,0.0,1,polyIC,irf3irf5irf7KO,synthetic_53
0.248,1.0,0.6,1,LPS,WT,synthetic_54
0.252,0.995,0.6,0,LPS,p50KO,synthetic_54
0.01,0.796,0.0,1,CpG,WT,synthetic_54
0.01,0.802,0.3,0,CpG,p50KO,synthetic_54
0.25,0.0,0.2,1,LPS,relacrelKO,synthetic_54
0.01,0.999,0.0,1,LPS,irf3irf7KO,synthetic_54
0.993,0.501,1.0,1,polyIC,WT,synthetic_54
0.995,0.0,1.0,1,polyIC,relacrelKO,synthetic_54
0.1,0.5,0.2,1,polyIC,irf3irf7KO,synthetic_54
0.0,0.499,0.0,1,polyIC,irf3irf5irf7KO,synthetic_54
0.249,0.999,0.6,1,LPS,WT,synthetic_55
0.25,1.0,0.6,0,LPS,p50KO,synthetic_55
0.01,0.803,0.0,1,CpG,WT,synthetic_55
0.01,0.796,0.3,0,CpG,p50KO,synthetic_55
0.25,0.0,0.2,1,LPS,relacrelKO,synthetic_55
0.01,1.0,0.0,1,LPS,irf3irf7KO,synthetic_55
1.0,0.501,1.0,1,polyIC,WT,synthetic_55
0.995,0.0,1.0,1,polyIC,relacrelKO,synthetic_55
0.1,0.504,0.2,1,polyIC,irf3irf7KO,synthetic_55
0.0,0.498,0.0,1,polyIC,irf3irf5irf7KO,synthetic_55
0.25,1.0,0.6,1,LPS,WT,synthetic_56
0.251,0.997,0.6,0,LPS,p50KO,synthetic_56
0.01,0.799,0.0,1,CpG,WT,synthetic_56
0.01,0.802,0.3,0,CpG,p50KO,synthetic_56
0.25,0.0,0.2,1,LPS,relacrelKO,synthetic_56
0.01,0.998,0.0,1,LPS,irf3irf7KO,synthetic_56
0.994,0.502,1.0,1,polyIC,WT,synthetic_56
1.0,0.0,1.0,1,polyIC,relacrelKO,synthetic_56
0.1,0.5,0.2,1,polyIC,irf3irf7KO,synthetic_56
0.0,0.502,0.0,1,polyIC,irf3irf5irf7KO,synthetic_56
0.248,0.997,0.6,1,LPS,WT,synthetic_57
0.25,0.995,0.6,0,LPS,p50KO,synthetic_57
0.01,0.8,0.0,1,CpG,WT,synthetic_57
0.01,0.802,0.3,0,CpG,p50KO,synthetic_57
0.251,0.0,0.2,1,LPS,relacrelKO,synthetic_57
0.01,0.996,0.0,1,LPS,irf3irf7KO,synthetic_57
1.0,0.502,1.0,1,polyIC,WT,synthetic_57
0.998,0.0,1.0,1,polyIC,relacrelKO,synthetic_57
0.1,0.504,0.2,1,polyIC,irf3irf7KO,synthetic_57
0.0,0.501,0.0,1,polyIC,irf3irf5irf7KO,synthetic_57
0.249,1.0,0.6,1,LPS,WT,synthetic_58
0.249,1.0,0.6,0,LPS,p50KO,synthetic_58
0.01,0.8,0.0,1,CpG,WT,synthetic_58
0.01,0.801,0.3,0,CpG,p50KO,synthetic_58
0.25,0.0,0.2,1,LPS,relacrelKO,synthetic_58
0.01,0.996,0.0,1,LPS,irf3irf7KO,synthetic_58
1.0,0.5,1.0,1,polyIC,WT,synthetic_58
0.999,0.0,1.0,1,polyIC,relacrelKO,synthetic_58
0.1,0.501,0.2,1,polyIC,irf3irf7KO,synthetic_58
0.0,0.5,0.0,1,polyIC,irf3irf5irf7KO,synthetic_58
0.25,0.997,0.6,1,LPS,WT,synthetic_59
0.249,1.0,0.6,0,LPS,p50KO,synthetic_59
0.01,0.796,0.0,1,CpG,WT,synthetic_59
0.01,0.795,0.3,0,CpG,p50KO,synthetic_59
0.25,0.0,0.2,1,LPS,relacrelKO,synthetic_59
0.01,1.0,0.0,1,LPS,irf3irf7KO,synthetic_59
0.998,0.498,1.0,1,polyIC,WT,synthetic_59
0.998,0.0,1.0,1,polyIC,relacrelKO,synthetic_59
0.099,0.497,0.2,1,polyIC,irf3irf7KO,synthetic_59
0.0,0.499,0.0,1,polyIC,irf3irf5irf7KO,synthetic_59
0.249,1.0,0.6,1,LPS,WT,synthetic_60
0.25,0.993,0.6,0,LPS,p50KO,synthetic_60
0.01,0.802,0.0,1,CpG,WT,synthetic_60
0.01,0.797,0.3,0,CpG,p50KO,synthetic_60
0.249,0.0,0.2,1,LPS,relacrelKO,synthetic_60
0.01,1.0,0.0,1,LPS,irf3irf7KO,synthetic_60
1.0,0.499,1.0,1,polyIC,WT,synthetic_60
0.994,0.0,1.0,1,polyIC,relacrelKO,synthetic_60
0.1,0.5,0.2,1,polyIC,irf3irf7KO,synthetic_60
0.0,0.5,0.0,1,polyIC,irf3irf5irf7KO,synthetic_60
0.25,0.998,0.6,1,LPS,WT,synthetic_61
0.25,0.998,0.6,0,LPS,p50KO,synthetic_61
0.01,0.807,0.0,1,CpG,WT,synthetic_61
0.01,0.8,0.3,0,CpG,p50KO,synthetic_61
0.249,0.0,0.2,1,LPS,relacrelKO,synthetic_61
0.01,0.998,0.0,1,LPS,irf3irf7KO,synthetic_61
1.0,0.497,1.0,1,polyIC,WT,synthetic_61
0.996,0.0,1.0,1,polyIC,relacrelKO,synthetic_61
0.1,0.501,0.2,1,polyIC,irf3irf7KO,synthetic_61
0.0,0.5,0.0,1,polyIC,irf3irf5irf7KO,synthetic_61
0.25,1.0,0.6,1,LPS,WT,synthetic_62
0.25,1.0,0.6,0,LPS,p50KO,synthetic_62
0.01,0.799,0.0,1,CpG,WT,synthetic_62
0.01,0.802,0.3,0,CpG,p50KO,synthetic_62
0.252,0.0,0.2,1,LPS,relacrelKO,synthetic_62
0.01,0.996,0.0,1,LPS,irf3irf7KO,synthetic_62
0.993,0.5,1.0,1,polyIC,WT,synthetic_62
1.0,0.0,1.0,1,polyIC,relacrelKO,synthetic_62
0.1,0.497,0.2,1,polyIC,irf3irf7KO,synthetic_62
0.0,0.503,0.0,1,polyIC,irf3irf5irf7KO,synthetic_62
0.249,0.997,0.6,1,LPS,WT,synthetic_63
0.249,1.0,0.6,0,LPS,p50KO,synthetic_63
0.01,0.8,0.0,1,CpG,WT,synthetic_63
0.01,0.798,0.3,0,CpG,p50KO,synthetic_63
0.25,0.0,0.2,1,LPS,relacrelKO,synthetic_63
0.01,0.997,0.0,1,LPS,irf3irf7KO,synthetic_63
1.0,0.505,1.0,1,polyIC,WT,synthetic_63
1.0,0.0,1.0,1,polyIC,relacrelKO,synthetic_63
0.1,0.498,0.2,1,polyIC,irf3irf7KO,synthetic_63
0.0,0.502,0.0,1,polyIC,irf3irf5irf7KO,synthetic_63
0.249,1.0,0.6,1,LPS,WT,synthetic_64
0.25,0.994,0.6,0,LPS,p50KO,synthetic_64
0.01,0.799,0.0,1,CpG,WT,synthetic_64
0.01,0.798,0.3,0,CpG,p50KO,synthetic_64
0.251,0.0,0.2,1,LPS,relacrelKO,synthetic_64
0.01,1.0,0.0,1,LPS,irf3irf7KO,synthetic_64
0.999,0.496,1.0,1,polyIC,WT,synthetic_64
0.999,0.0,1.0,1,polyIC,relacrelKO,synthetic_64
0.1,0.498,0.2,1,polyIC,irf3irf7KO,synthetic_64
0.0,0.498,0.0,1,polyIC,irf3irf5irf7KO,synthetic_64
0.25,0.994,0.6,1,LPS,WT,synthetic_65
0.249,0.999,0.6,0,LPS,p50KO,synthetic_65
0.01,0.799,0.0,1,CpG,WT,synthetic_65
0.01,0.798,0.3,0,CpG,p50KO,synthetic_65
0.248,0.0,0.2,1,LPS,relacrelKO,synthetic_65
0.01,0.999,0.0,1,LPS,irf3irf7KO,synthetic_65
1.0,0.501,1.0,1,polyIC,WT,synthetic_65
0.998,0.0,1.0,1,polyIC,relacrelKO,synthetic_65
0.101,0.5,0.2,1,polyIC,irf3irf7KO,synthetic_65
0.0,0.497,0.0,1,polyIC,irf3irf5irf7KO,synthetic_65
0.25,1.0,0.6,1,LPS,WT,synthetic_66
0.252,1.0,0.6,0,LPS,p50KO,synthetic_66
0.01,0.799,0.0,1,CpG,WT,synthetic_66
0.01,0.8,0.3,0,CpG,p50KO,synthetic_66
0.251,0.0,0.2,1,LPS,relacrelKO,synthetic_66
0.01,0.996,0.0,1,LPS,irf3irf7KO,synthetic_66
1.0,0.506,1.0,1,polyIC,WT,synthetic_66
1.0,0.0,1.0,1,polyIC,relacrelKO,synthetic_66
0.101,0.499,0.2,1,polyIC,irf3irf7KO,synthetic_66
0.0,0.501,0.0,1,polyIC,irf3irf5irf7KO,synthetic_66
0.251,1.0,0.6,1,LPS,WT,synthetic_67
0.249,0.999,0.6,0,LPS,p50KO,synthetic_67
0.01,0.804,0.0,1,CpG,WT,synthetic_67
0.01,0.799,0.3,0,CpG,p50KO,synthetic_67
0.25,0.0,0.2,1,LPS,relacrelKO,synthetic_67
0.01,0.999,0.0,1,LPS,irf3irf7KO,synthetic_67
0.999,0.501,1.0,1,polyIC,WT,synthetic_67
1.0,0.0,1.0,1,polyIC,relacrelKO,synthetic_67
0.1,0.498,0.2,1,polyIC,irf3irf7KO,synthetic_67
0.0,0.5,0.0,1,polyIC,irf3irf5irf7KO,synthetic_67
0.251,1.0,0.6,1,LPS,WT,synthetic_68
0.251,0.996,0.6,0,LPS,p50KO,synthetic_68
0.01,0.8,0.0,1,CpG,WT,synthetic_68
0.01,0.801,0.3,0,CpG,p50KO,synthetic_68
0.25,0.0,0.2,1,LPS,relacrelKO,synthetic_68
0.01,1.0,0.0,1,LPS,irf3irf7KO,synthetic_68
0.996,0.498,1.0,1,polyIC,WT,synthetic_68
1.0,0.0,1.0,1,polyIC,relacrelKO,synthetic_68
0.1,0.501,0.2,1,polyIC,irf3irf7KO,synthetic_68
0.0,0.502,0.0,1,polyIC,irf3irf5irf7KO,synthetic_68
0.25,1.0,0.6,1,LPS,WT,synthetic_69
0.25,1.0,0.6,0,LPS,p50KO,synthetic_69
0.01,0.804,0.0,1,CpG,WT,synthetic_69
0.01,0.805,0.3,0,CpG,p50KO,synthetic_69
0.251,0.0,0.2,1,LPS,relacrelKO,synthetic_69
0.01,1.0,0.0,1,LPS,irf3irf7KO,synthetic_69
0.998,0.498,1.0,1,polyIC,WT,synthetic_69
0.995,0.0,1.0,1,polyIC,relacrelKO,synthetic_69
0.1,0.501,0.2,1,polyIC,irf3irf7KO,synthetic_69
0.0,0.5,0.0,1,polyIC,irf3irf5irf7KO,synthetic_69
0.249,1.0,0.6,1,LPS,WT,synthetic_70
0.25,1.0,0.6,0,LPS,p50KO,synthetic_70
0.01,0.801,0.0,1,CpG,WT,synthetic_70
0.01,0.795,0.3,0,CpG,p50KO,synthetic_70
0.251,0.0,0.2,1,LPS,relacrelKO,synthetic_70
0.01,0.991,0.0,1,LPS,irf3irf7KO,synthetic_70
1.0,0.5,1.0,1,polyIC,WT,synthetic_70
1.0,0.0,1.0,1,polyIC,relacrelKO,synthetic_70
0.1,0.498,0.2,1,polyIC,irf3irf7KO,synthetic_70
0.0,0.499,0.0,1,polyIC,irf3irf5irf7KO,synthetic_70
0.252,0.992,0.6,1,LPS,WT,synthetic_71
0.25,1.0,0.6,0,LPS,p50KO,synthetic_71
0.01,0.8,0.0,1,CpG,WT,synthetic_71
0.01,0.798,0.3,0,CpG,p50KO,synthetic_71
0.252,0.0,0.2,1,LPS,relacrelKO,synthetic_71
0.01,1.0,0.0,1,LPS,irf3irf7KO,synthetic_71
0.995,0.499,1.0,1,polyIC,WT,synthetic_71
1.0,0.0,1.0,1,polyIC,relacrelKO,synthetic_71
0.1,0.501,0.2,1,polyIC,irf3irf7KO,synthetic_71
0.0,0.501,0.0,1,polyIC,irf3irf5irf7KO,synthetic_71
0.25,1.0,0.6,1,LPS,WT,synthetic_72
0.25,0.999,0.6,0,LPS,p50KO,synthetic_72
0.01,0.799,0.0,1,CpG,WT,synthetic_72
0.01,0.797,0.3,0,CpG,p50KO,synthetic_72
0.249,0.0,0.2,1,LPS,relacrelKO,synthetic_72
0.01,1.0,0.0,1,LPS,irf3irf7KO,synthetic_72
0.996,0.5,1.0,1,polyIC,WT,synthetic_72
1.0,0.0,1.0,1,polyIC,relacrelKO,synthetic_72
0.1,0.502,0.2,1,polyIC,irf3irf7KO,synthetic_72
0.0,0.502,0.0,1,polyIC,irf3irf5irf7KO,synthetic_72
0.248,1.0,0.6,1,LPS,WT,synthetic_73
0.25,1.0,0.6,0,LPS,p50KO,synthetic_73
0.01,0.801,0.0,1,CpG,WT,synthetic_73
0.01,0.799,0.3,0,CpG,p50KO,synthetic_73
0.25,0.0,0.2,1,LPS,relacrelKO,synthetic_73
0.01,0.995,0.0,1,LPS,irf3irf7KO,synthetic_73
0.998,0.501,1.0,1,polyIC,WT,synthetic_73
1.0,0.0,1.0,1,polyIC,relacrelKO,synthetic_73
0.1,0.498,0.2,1,polyIC,irf3irf7KO,synthetic_73
0.0,0.499,0.0,1,polyIC,irf3irf5irf7KO,synthetic_73
0.248,0.999,0.6,1,LPS,WT,synthetic_74
0.25,0.997,0.6,0,LPS,p50KO,synthetic_74
0.01,0.803,0.0,1,CpG,WT,synthetic_74
0.01,0.799,0.3,0,CpG,p50KO,synthetic_74
0.251,0.0,0.2,1,LPS,relacrelKO,synthetic_74
0.01,0.993,0.0,1,LPS,irf3irf7KO,synthetic_74
1.0,0.499,1.0,1,polyIC,WT,synthetic_74
0.996,0.0,1.0,1,polyIC,relacrelKO,synthetic_74
0.1,0.501,0.2,1,polyIC,irf3irf7KO,synthetic_74
0.0,0.501,0.0,1,polyIC,irf3irf5irf7KO,synthetic_74
0.25,0.998,0.6,1,LPS,WT,synthetic_75
0.25,0.996,0.6,0,LPS,p50KO,synthetic_75
0.01,0.8,0.0,1,CpG,WT,synthetic_75
0.01,0.802,0.3,0,CpG,p50KO,synthetic_75
0.25,0.0,0.2,1,LPS,relacrelKO,synthetic_75
0.01,1.0,0.0,1,LPS,irf3irf7KO,synthetic_75
1.0,0.494,1.0,1,polyIC,WT,synthetic_75
0.996,0.0,1.0,1,polyIC,relacrelKO,synthetic_75
0.1,0.5,0.2,1,polyIC,irf3irf7KO,synthetic_75
0.0,0.501,0.0,1,polyIC,irf3irf5irf7KO,synthetic_75
0.25,0.993,0.6,1,LPS,WT,synthetic_76
0.251,1.0,0.6,0,LPS,p50KO,synthetic_76
0.01,0.805,0.0,1,CpG,WT,synthetic_76
0.01,0.794,0.3,0,CpG,p50KO,synthetic_76
0.252,0.0,0.2,1,LPS,relacrelKO,synthetic_76
0.01,0.998,0.0,1,LPS,irf3irf7KO,synthetic_76
0.998,0.501,1.0,1,polyIC,WT,synthetic_76
0.994,0.0,1.0,1,polyIC,relacrelKO,synthetic_76
0.1,0.502,0.2,1,polyIC,irf3irf7KO,synthetic_76
0.0,0.497,0.0,1,polyIC,irf3irf5irf7KO,synthetic_76
0.251,1.0,0.6,1,LPS,WT,synthetic_77
0.25,0.999,0.6,0,LPS,p50KO,synthetic_77
0.01,0.8,0.0,1,CpG,WT,synthetic_77
0.01,0.804,0.3,0,CpG,p50KO,synthetic_77
0.251,0.0,0.2,1,LPS,relacrelKO,synthetic_77
0.01,0.998,0.0,1,LPS,irf3irf7KO,synthetic_77
0.995,0.505,1.0,1,polyIC,WT,synthetic_77
1.0,0.0,1.0,1,polyIC,relacrelKO,synthetic_77
0.1,0.501,0.2,1,polyIC,irf3irf7KO,synthetic_77
0.0,0.502,0.0,1,polyIC,irf3irf5irf7KO,synthetic_77
0.251,0.995,0.6,1,LPS,WT,synthetic_78
0.249,1.0,0.6,0,LPS,p50KO,synthetic_78
0.01,0.803,0.0,1,CpG,WT,synthetic_78
0.01,0.798,0.3,0,CpG,p50KO,synthetic_78
0.25,0.0,0.2,1,LPS,relacrelKO,synthetic_78
0.01,1.0,0.0,1,LPS,irf3irf7KO,synthetic_78
0.998,0.5,1.0,1,polyIC,WT,synthetic_78
0.999,0.0,1.0,1,polyIC,relacrelKO,synthetic_78
0.1,0.501,0.2,1,polyIC,irf3irf7KO,synthetic_78
0.0,0.502,0.0,1,polyIC,irf3irf5irf7KO,synthetic_78
0.252,1.0,0.6,1,LPS,WT,synthetic_79
0.25,1.0,0.6,0,LPS,p50KO,synthetic_79
0.01,0.8,0.0,1,CpG,WT,synthetic_79
0.01,0.799,0.3,0,CpG,p50KO,synthetic_79
0.251,0.0,0.2,1,LPS,relacrelKO,synthetic_79
0.01,0.993,0.0,1,LPS,irf3irf7KO,synthetic_79
1.0,0.499,1.0,1,polyIC,WT,synthetic_79
1.0,0.0,1.0,1,polyIC,relacrelKO,synthetic_79
0.1,0.499,0.2,1,polyIC,irf3irf7KO,synthetic_79
0.0,0.5,0.0,1,polyIC,irf3irf5irf7KO,synthetic_79
0.25,1.0,0.6,1,LPS,WT,synthetic_80
0.25,0.998,0.6,0,LPS,p50KO,synthetic_80
0.01,0.803,0.0,1,CpG,WT,synthetic_80
0.01,0.798,0.3,0,CpG,p50KO,synthetic_80
0.249,0.0,0.2,1,LPS,relacrelKO,synthetic_80
0.01,1.0,0.0,1,LPS,irf3irf7KO,synthetic_80
1.0,0.502,1.0,1,polyIC,WT,synthetic_80
1.0,0.0,1.0,1,polyIC,relacrelKO,synthetic_80
0.1,0.498,0.2,1,polyIC,irf3irf7KO,synthetic_80
0.0,0.5,0.0,1,polyIC,irf3irf5irf7KO,synthetic_80
0.25,1.0,0.6,1,LPS,WT,synthetic_81
0.248,0.998,0.6,0,LPS,p50KO,synthetic_81
0.01,0.805,0.0,1,CpG,WT,synthetic_81
0.01,0.799,0.3,0,CpG,p50KO,synthetic_81
0.25,0.0,0.2,1,LPS,relacrelKO,synthetic_81
0.01,0.999,0.0,1,LPS,irf3irf7KO,synthetic_81
0.997,0.5,1.0,1,polyIC,WT,synthetic_81
1.0,0.0,1.0,1,polyIC,relacrelKO,synthetic_81
0.1,0.497,0.2,1,polyIC,irf3irf7KO,synthetic_81
0.0,0.5,0.0,1,polyIC,irf3irf5irf7KO,synthetic_81
0.25,1.0,0.6,1,LPS,WT,synthetic_82
0.251,1.0,0.6,0,LPS,p50KO,synthetic_82
0.01,0.802,0.0,1,CpG,WT,synthetic_82
0.01,0.802,0.3,0,CpG,p50KO,synthetic_82
0.25,0.0,0.2,1,LPS,relacrelKO,synthetic_82
0.01,0.999,0.0,1,LPS,irf3irf7KO,synthetic_82
0.998,0.501,1.0,1,polyIC,WT,synthetic_82
1.0,0.0,1.0,1,polyIC,relacrelKO,synthetic_82
0.1,0.5,0.2,1,polyIC,irf3irf7KO,synthetic_82
0.0,0.503,0.0,1,polyIC,irf3irf5irf7KO,synthetic_82
0.25,1.0,0.6,1,LPS,WT,synthetic_83
0.251,1.0,0.6,0,LPS,p50KO,synthetic_83
0.01,0.793,0.0,1,CpG,WT,synthetic_83
0.01,0.797,0.3,0,CpG,p50KO,synthetic_83
0.251,0.0,0.2,1,LPS,relacrelKO,synthetic_83
0.01,1.0,0.0,1,LPS,irf3irf7KO,synthetic_83
0.996,0.497,1.0,1,polyIC,WT,synthetic_83
0.998,0.0,1.0,1,polyIC,relacrelKO,synthetic_83
0.1,0.499,0.2,1,polyIC,irf3irf7KO,synthetic_83
0.0,0.503,0.0,1,polyIC,irf3irf5irf7KO,synthetic_83
0.248,1.0,0.6,1,LPS,WT,synthetic_84
0.25,0.999,0.6,0,LPS,p50KO,synthetic_84
0.01,0.797,0.0,1,CpG,WT,synthetic_84
0.01,0.801,0.3,0,CpG,p50KO,synthetic_84
0.248,0.0,0.2,1,LPS,relacrelKO,synthetic_84
0.01,1.0,0.0,1,LPS,irf3irf7KO,synthetic_84
1.0,0.502,1.0,1,polyIC,WT,synthetic_84
0.997,0.0,1.0,1,polyIC,relacrelKO,synthetic_84
0.1,0.498,0.2,1,polyIC,irf3irf7KO,synthetic_84
0.0,0.499,0.0,1,polyIC,irf3irf5irf7KO,synthetic_84
0.25,1.0,0.6,1,LPS,WT,synthetic_85
0.25,0.998,0.6,0,LPS,p50KO,synthetic_85
0.01,0.797,0.0,1,CpG,WT,synthetic_85
0.01,0.802,0.3,0,CpG,p50KO,synthetic_85
0.251,0.0,0.2,1,LPS,relacrelKO,synthetic_85
0.01,1.0,0.0,1,LPS,irf3irf7KO,synthetic_85
1.0,0.505,1.0,1,polyIC,WT,synthetic_85
1.0,0.0,1.0,1,polyIC,relacrelKO,synthetic_85
0.1,0.499,0.2,1,polyIC,irf3irf7KO,synthetic_85
0.0,0.498,0.0,1,polyIC,irf3irf5irf7KO,synthetic_85
0.251,1.0,0.6,1,LPS,WT,synthetic_86
0.25,0.996,0.6,0,LPS,p50KO,synthetic_86
0.01,0.805,0.0,1,CpG,WT,synthetic_86
0.01,0.8,0.3,0,CpG,p50KO,synthetic_86
0.251,0.0,0.2,1,LPS,relacrelKO,synthetic_86
0.01,1.0,0.0,1,LPS,irf3irf7KO,synthetic_86
1.0,0.5,1.0,1,polyIC,WT,synthetic_86
1.0,0.0,1.0,1,polyIC,relacrelKO,synthetic_86
0.1,0.5,0.2,1,polyIC,irf3irf7KO,synthetic_86
0.0,0.501,0.0,1,polyIC,irf3irf5irf7KO,synthetic_86
0.249,0.998,0.6,1,LPS,WT,synthetic_87
